time,id,pos,sugar,age,vision,metabolism,sex,children,has_reproduced,total_inheritance_received,last_partner_id,last_credit_partner,last_combat_partner,chose_not_to_attack,traits
52,38,"(34, 8)",233.0,52,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
52,40,"(14, 39)",152.0,52,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
52,57,"(16, 40)",95.0,46,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
52,71,"(16, 37)",58.0,23,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
52,73,"(43, 3)",7.0,15,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.86, conscientiousness = 4.57, extraversion = 3.84, agreeableness = 4.17, neuroticism = 3.59)"
52,74,"(33, 1)",37.0,12,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
52,75,"(37, 1)",25.0,8,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.15, conscientiousness = 3.46, extraversion = 1.15, agreeableness = 2.97, neuroticism = 3.15)"
53,5,"(14, 37)",191.0,53,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
53,7,"(13, 33)",91.0,53,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
53,12,"(36, 11)",254.0,53,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
53,13,"(14, 40)",11.0,53,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
53,14,"(13, 39)",100.0,53,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
53,23,"(36, 7)",187.0,53,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
53,38,"(35, 8)",236.0,53,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
53,40,"(15, 39)",152.0,53,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
53,57,"(17, 40)",97.0,47,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
53,71,"(16, 39)",61.0,24,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
53,73,"(43, 2)",6.0,16,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.86, conscientiousness = 4.57, extraversion = 3.84, agreeableness = 4.17, neuroticism = 3.59)"
53,74,"(32, 1)",38.0,13,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
53,75,"(36, 1)",26.0,9,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.15, conscientiousness = 3.46, extraversion = 1.15, agreeableness = 2.97, neuroticism = 3.15)"
54,5,"(14, 38)",194.0,54,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
54,7,"(14, 33)",93.0,54,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
54,12,"(35, 11)",256.0,54,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
54,13,"(13, 40)",11.0,54,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
54,14,"(12, 40)",102.0,54,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
54,23,"(35, 7)",190.0,54,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
54,38,"(35, 9)",239.0,54,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
54,40,"(15, 38)",152.0,54,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
54,57,"(18, 41)",99.0,48,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
54,71,"(17, 39)",64.0,25,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
54,73,"(42, 2)",5.0,17,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.86, conscientiousness = 4.57, extraversion = 3.84, agreeableness = 4.17, neuroticism = 3.59)"
54,74,"(31, 1)",39.0,14,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
54,75,"(35, 1)",27.0,10,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.15, conscientiousness = 3.46, extraversion = 1.15, agreeableness = 2.97, neuroticism = 3.15)"
55,5,"(13, 38)",197.0,55,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
55,7,"(14, 33)",93.0,55,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
55,12,"(35, 10)",258.0,55,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
55,13,"(13, 41)",11.0,55,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
55,14,"(12, 41)",104.0,55,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
55,23,"(34, 7)",193.0,55,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
55,38,"(34, 9)",242.0,55,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
55,40,"(16, 38)",152.0,55,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
55,57,"(17, 42)",101.0,49,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
55,71,"(18, 39)",67.0,26,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
55,73,"(42, 1)",4.0,18,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.86, conscientiousness = 4.57, extraversion = 3.84, agreeableness = 4.17, neuroticism = 3.59)"
55,74,"(32, 1)",40.0,15,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
55,75,"(34, 1)",28.0,11,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.15, conscientiousness = 3.46, extraversion = 1.15, agreeableness = 2.97, neuroticism = 3.15)"
56,5,"(14, 39)",200.0,56,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
56,7,"(14, 33)",93.0,56,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
56,12,"(34, 10)",260.0,56,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
56,13,"(15, 41)",11.0,56,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
56,14,"(13, 42)",106.0,56,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
56,23,"(33, 8)",196.0,56,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
56,38,"(34, 8)",245.0,56,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
56,40,"(16, 37)",152.0,56,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
56,57,"(16, 42)",103.0,50,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
56,71,"(17, 38)",70.0,27,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
56,73,"(42, 2)",3.0,19,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.86, conscientiousness = 4.57, extraversion = 3.84, agreeableness = 4.17, neuroticism = 3.59)"
56,74,"(33, 1)",68.0,16,1,1,female,Int64[],false,0.0,Int64[],Int64[],[75],false,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
57,5,"(14, 40)",203.0,57,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
57,7,"(13, 33)",95.0,57,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
57,12,"(34, 11)",262.0,57,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
57,13,"(15, 40)",11.0,57,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
57,14,"(14, 42)",108.0,57,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
57,23,"(33, 9)",199.0,57,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
57,38,"(35, 8)",248.0,57,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
57,40,"(15, 37)",152.0,57,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
57,57,"(16, 41)",105.0,51,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
57,71,"(16, 39)",73.0,28,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
57,73,"(42, 1)",2.0,20,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.86, conscientiousness = 4.57, extraversion = 3.84, agreeableness = 4.17, neuroticism = 3.59)"
57,74,"(32, 1)",69.0,17,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
58,5,"(14, 41)",206.0,58,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
58,7,"(13, 34)",97.0,58,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
58,12,"(34, 12)",264.0,58,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
58,13,"(15, 39)",11.0,58,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
58,14,"(14, 43)",110.0,58,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
58,23,"(32, 9)",202.0,58,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
58,38,"(35, 7)",251.0,58,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
58,40,"(14, 37)",152.0,58,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
58,57,"(17, 41)",107.0,52,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
58,71,"(16, 40)",76.0,29,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
58,73,"(41, 1)",1.0,21,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.86, conscientiousness = 4.57, extraversion = 3.84, agreeableness = 4.17, neuroticism = 3.59)"
58,74,"(31, 1)",70.0,18,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
59,5,"(15, 42)",209.0,59,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
59,7,"(12, 34)",99.0,59,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
59,12,"(35, 12)",266.0,59,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
59,13,"(15, 38)",11.0,59,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
59,14,"(15, 43)",112.0,59,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
59,23,"(32, 10)",205.0,59,2,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.19, conscientiousness = 3.39, extraversion = 4.06, agreeableness = 2.67, neuroticism = 2.77)"
59,38,"(34, 7)",254.0,59,2,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.06, conscientiousness = 4.89, extraversion = 3.57, agreeableness = 3.72, neuroticism = 2.88)"
59,40,"(14, 38)",152.0,59,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
59,57,"(18, 42)",108.0,53,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
59,71,"(15, 41)",78.0,30,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
59,74,"(30, 1)",71.0,19,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
59,76,"(25, 28)",13.0,0,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(openness = 4.27, conscientiousness = 3.58, extraversion = 1.67, agreeableness = 3.55, neuroticism = 2.92)"
60,5,"(16, 42)",212.0,60,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
60,7,"(11, 34)",101.0,60,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
60,12,"(34, 11)",267.0,60,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
60,13,"(16, 38)",11.0,60,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
60,14,"(16, 43)",114.0,60,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
60,40,"(13, 38)",152.0,60,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
60,57,"(18, 41)",110.0,54,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
60,71,"(14, 39)",81.0,31,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
60,74,"(29, 1)",72.0,20,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
60,76,"(24, 28)",10.0,1,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.27, conscientiousness = 3.58, extraversion = 1.67, agreeableness = 3.55, neuroticism = 2.92)"
60,77,"(14, 24)",24.0,0,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(openness = 3.9, conscientiousness = 2.58, extraversion = 4.06, agreeableness = 4.35, neuroticism = 4.98)"
60,78,"(36, 1)",7.0,0,1,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],false,"(openness = 3.57, conscientiousness = 2.94, extraversion = 3.63, agreeableness = 3.74, neuroticism = 3.57)"
61,5,"(16, 42)",212.0,61,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
61,7,"(11, 35)",103.0,61,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
61,12,"(34, 10)",269.0,61,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
61,13,"(16, 37)",11.0,61,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
61,14,"(17, 42)",116.0,61,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
61,40,"(13, 39)",152.0,61,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
61,57,"(18, 40)",112.0,55,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
61,71,"(14, 40)",84.0,32,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
61,74,"(28, 1)",73.0,21,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
61,76,"(23, 28)",7.0,2,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.27, conscientiousness = 3.58, extraversion = 1.67, agreeableness = 3.55, neuroticism = 2.92)"
61,77,"(14, 25)",22.0,1,2,3,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.9, conscientiousness = 2.58, extraversion = 4.06, agreeableness = 4.35, neuroticism = 4.98)"
61,78,"(36, 1)",5.0,1,1,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.57, conscientiousness = 2.94, extraversion = 3.63, agreeableness = 3.74, neuroticism = 3.57)"
62,5,"(16, 42)",212.0,62,6,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.52, conscientiousness = 3.92, extraversion = 4.06, agreeableness = 5.0, neuroticism = 2.77)"
62,7,"(11, 35)",103.0,62,1,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.21, conscientiousness = 1.48, extraversion = 2.2, agreeableness = 3.14, neuroticism = 5.0)"
62,12,"(34, 9)",271.0,62,6,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 3.4, conscientiousness = 2.84, extraversion = 3.37, agreeableness = 4.04, neuroticism = 2.22)"
62,13,"(15, 37)",11.0,62,6,4,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.88, conscientiousness = 2.02, extraversion = 2.82, agreeableness = 5.0, neuroticism = 2.9)"
62,14,"(17, 41)",118.0,62,2,2,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 2.02, conscientiousness = 2.18, extraversion = 3.31, agreeableness = 3.69, neuroticism = 2.84)"
62,40,"(12, 39)",152.0,62,5,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.22, extraversion = 2.17, agreeableness = 3.4, neuroticism = 2.94)"
62,57,"(18, 39)",114.0,56,6,2,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.91, conscientiousness = 3.48, extraversion = 1.82, agreeableness = 3.17, neuroticism = 3.68)"
62,71,"(15, 40)",87.0,33,4,1,male,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.1, conscientiousness = 3.15, extraversion = 4.52, agreeableness = 4.76, neuroticism = 2.47)"
62,74,"(29, 1)",74.0,22,1,1,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 5.0, conscientiousness = 3.05, extraversion = 3.16, agreeableness = 3.31, neuroticism = 3.22)"
62,76,"(23, 27)",4.0,3,3,4,female,Int64[],false,0.0,Int64[],Int64[],Int64[],true,"(openness = 4.27, conscientiousness = 3.58, extraversion = 1.67, agreeableness = 3.55, neuroticism = 2.92)"
