time,nagents,#241,#242,#243,#244,#245,#246,#247,#248,#249,#250,#251,#252,#253,#254,#255,#256,#257,#258,#259,#260,#261,#262,#263,#264
48,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2774480712166172,"Dict(:p25 => 105.25, :p75 => 226.25, :p50 => 163.0, :p90 => 260.9, :p99 => 281.68999999999994, :p95 => 272.45000000000005)",NaN,48.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
49,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.27569750367107204,"Dict(:p25 => 107.0, :p75 => 228.25, :p50 => 165.0, :p90 => 262.9, :p99 => 283.68999999999994, :p95 => 274.45)",NaN,49.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
50,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.273982558139535,"Dict(:p25 => 108.75, :p75 => 230.25, :p50 => 167.0, :p90 => 264.90000000000003, :p99 => 285.68999999999994, :p95 => 276.45)",NaN,50.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
51,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.27230215827338133,"Dict(:p25 => 110.5, :p75 => 232.25, :p50 => 169.0, :p90 => 266.90000000000003, :p99 => 287.69, :p95 => 278.45)",NaN,51.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
52,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.27065527065527073,"Dict(:p25 => 112.25, :p75 => 234.25, :p50 => 171.0, :p90 => 268.90000000000003, :p99 => 289.69, :p95 => 280.45)",NaN,52.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
53,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.26904090267983083,"Dict(:p25 => 114.0, :p75 => 236.25, :p50 => 173.0, :p90 => 270.9, :p99 => 291.69, :p95 => 282.45000000000005)",NaN,53.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
54,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.26745810055865915,"Dict(:p25 => 115.75, :p75 => 238.25, :p50 => 175.0, :p90 => 272.9, :p99 => 293.69, :p95 => 284.45)",NaN,54.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
55,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2659059474412171,"Dict(:p25 => 117.5, :p75 => 240.25, :p50 => 177.0, :p90 => 274.9, :p99 => 295.69, :p95 => 286.45000000000005)",NaN,55.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
56,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2643835616438357,"Dict(:p25 => 119.25, :p75 => 242.25, :p50 => 179.0, :p90 => 276.90000000000003, :p99 => 297.69, :p95 => 288.45)",NaN,56.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
57,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2628900949796473,"Dict(:p25 => 121.0, :p75 => 244.25, :p50 => 181.0, :p90 => 278.90000000000003, :p99 => 299.69, :p95 => 290.45000000000005)",NaN,57.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
58,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.26142473118279574,"Dict(:p25 => 122.75, :p75 => 246.25, :p50 => 183.0, :p90 => 280.90000000000003, :p99 => 301.69, :p95 => 292.45000000000005)",NaN,58.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
59,4,0,0,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 4, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.25998668442077233,"Dict(:p25 => 124.5, :p75 => 248.25, :p50 => 185.0, :p90 => 282.9, :p99 => 303.69, :p95 => 294.45)",NaN,59.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.3862943611198906,"Dict{String, Real}(""unique_cultures"" => 4, ""max_possible"" => 2048, ""diversity_ratio"" => 0.001953125)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,2,"Dict(""blue_proportion"" => 0.5, ""red_proportion"" => 0.5)"
60,3,0,1,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 3, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2514905149051492,"Dict(:p25 => 153.5, :p75 => 269.5, :p50 => 231.0, :p90 => 292.6, :p99 => 306.46, :p95 => 300.3)",NaN,60.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0986122886681096,"Dict{String, Real}(""unique_cultures"" => 3, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,1,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)"
61,3,0,1,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 3, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.2505376344086023,"Dict(:p25 => 155.0, :p75 => 271.5, :p50 => 233.0, :p90 => 294.6, :p99 => 308.4599999999999, :p95 => 302.3)",NaN,61.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0986122886681096,"Dict{String, Real}(""unique_cultures"" => 3, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,1,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)"
62,3,0,1,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 3, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.24960000000000004,"Dict(:p25 => 156.5, :p75 => 273.5, :p50 => 235.0, :p90 => 296.6, :p99 => 310.46, :p95 => 304.29999999999995)",NaN,62.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0986122886681096,"Dict{String, Real}(""unique_cultures"" => 3, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,1,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)"
63,3,0,1,22,24,0.0,0.0,"Dict{String, Real}(""n_edges"" => 0, ""density"" => 0.0, ""avg_degree"" => 0.0, ""n_nodes"" => 3, ""max_degree"" => 0)","Dict{String, Real}(""total_attacks"" => 0, ""red_initiated_attacks"" => 0, ""red_attack_rate"" => 0.0, ""blue_attack_rate"" => 0.0, ""blue_initiated_attacks"" => 0)",0.0,0.24867724867724883,"Dict(:p25 => 158.0, :p75 => 275.5, :p50 => 237.0, :p90 => 298.6, :p99 => 312.46, :p95 => 306.3)",NaN,63.0,0.0,"Dict{String, Real}(""red_transmission_rate"" => 0.0, ""blue_transmission_rate"" => 0.0, ""blue_initiated_transmissions"" => 0, ""red_initiated_transmissions"" => 0, ""total_transmissions"" => 0)",1.0986122886681096,"Dict{String, Real}(""unique_cultures"" => 3, ""max_possible"" => 2048, ""diversity_ratio"" => 0.00146484375)",0.0,0.0,"Dict(""mean_extraversion"" => 0.0, ""std_agreeableness"" => 0.0, ""std_extraversion"" => 0.0, ""mean_openness"" => 0.0, ""std_conscientiousness"" => 0.0, ""mean_agreeableness"" => 0.0, ""std_neuroticism"" => 0.0, ""std_openness"" => 0.0, ""mean_conscientiousness"" => 0.0, ""mean_neuroticism"" => 0.0)","Dict{String, Real}(""count"" => 0, ""avg_similarity"" => 0.0)",2,1,"Dict(""blue_proportion"" => 0.3333333333333333, ""red_proportion"" => 0.6666666666666666)"
